I7WFVKAWQYK253909,4216.82,2003,TSURU,station wagon (Also known as wagon.); ,2020-12-14,user25,Nissan,convertible,
I8Y14BPSZXY404516,1921.34,2011,SORENTO,super new ignition system; ,2020-6-14,roland,Kia,convertible,
IDCSBYUW1ML481404,1649.32,2011,COOPER COUNTRYMAN,drum brake; ,2020-10-3,user20,MINI,convertible,
IG8PWUT4ME1344557,2960.28,2006,DAKOTA,automatic torque converter; no backfire/backfiring; ,2020-3-13,user16,Dodge,convertible,
IGRV02IHT73140725,4201.18,2005,FORTWO,electronic transmission; ,2020-2-24,user05,smart,truck,
IH28F14QLL7256787,2533.66,2011,DURANGO,minivanMiniVan; high block; ,2021-4-10,roland,Dodge,suv,
IH8QCS8SA1W662224,3976.03,2008,V8 vanMiniVanTAGE,innovative air bags; ,2021-2-20,user03,Aston Martin,convertible,
IHRJFBVFNUW829342,3070.98,2008,AQUATRAX F-15X GPSCAPE,gap; high volume cylinder; anti-lock brake system (ABS); ,2020-7-31,user18,Honda,truck,
IKDJI2NJR3A634690,2103.2,2011,COUNTRYMAN,,2020-11-23,user09,MINI,suv,
IMBUXHM60X6888380,3369.1,2005,XC70,wide transaxle; ,2020-7-13,user27,Volvo,vanMiniVan,
IQS5QPGTG0T954170,3915.86,2019,SEDONA,anti-lock brake system (ABS); air filtration system; ,2021-1-15,user09,Kia,convertible,
IRDWE0OJSPW783332,2758.95,2013,MP4-12C,great stabilizer bar; ,2020-1-23,user05,McLaren,car,
J4OTOP87QJC586997,1459.24,2009,SC430,manual transmission; ,2020-9-23,user05,Lexus,vanMiniVan,
J55HPHW22R1754593,1706.99,2007,PHANTOM,rack and pinion steering; ,2021-6-27,user20,Rolls-Royce,vanMiniVan,
J5DUNEJPB5K495242,4283.61,2002,ZAFIRA,drive shaft; modern dashboard; ,2020-9-15,user27,Chevrolet,truck,
J6OFP8V1ZIU680463,3491.52,2007,599 GTB,disc brake; ,2020-10-15,user09,Ferrari,suv,
J830SLTQBFU863672,1688.35,2010,MDX,ultra new transmission; ,2020-11-27,user07,Acura,suv,
JFV8SJWZ8LP113703,1658.83,2012,NAVIGATOR,rear wheel drive; ,2020-7-2,user16,Lincoln,car,
JGJDNZFK42R045945,6950.2,2009,RAM 5500,,2020-2-20,user07,Dodge,truck,
JN60KNMSBK2322558,1822.31,2006,9-2X,,2020-2-6,user14,SAAB,car,
JO02RNGT1O8396523,2457.24,2006,LIBERTY,strong muffler; best suspension; wide cam; ,2020-4-25,user18,Jeep,convertible,
JOWEZ54DY63622106,1175.09,2011,X-TRAIL,manual transmission; ,2020-1-9,user27,Nissan,suv,
JOX151ZR3GE955194,1007.47,2007,NPS50 RUCKUS,front axle assembly; wide chassis; detail; ,2021-1-13,user11,Honda,truck,
JQNHRUG2454456763,1364.7,2010,RDX,drum brake; ,2021-1-8,user16,Acura,car,
JS3TNLHZADY983948,1994.77,2008,C4500 TOPKICK,,2020-2-14,user07,GMC,truck,
JTQ8ES8FFQS897370,1277.09,2008,COMPASS,can be used as sports car; ,2020-2-14,user03,Jeep,vanMiniVan,
JWXF66JCYHG675212,1281.57,2008,CBR1000RR,,2020-2-25,user14,Honda,convertible,
JXYX45O20KZ533744,1177.06,2002,5-9??,best suspension; ,2021-2-28,user05,SAAB,car,
JYK127G1ZR6964275,4014.41,2003,TRX350TM FOURTRAX RANCHER,original equipment manufacturer (OEM) parts; ,2020-2-21,roland,Honda,car,
JYOF3P3XBEW904056,2062.89,2006,QUATTROPORTE,no understeer; ,2020-2-5,user09,Maserati,suv,
K1LNBMVU8BB464447,2654.48,2012,S,no backfire/backfiring; ,2020-1-3,roland,Tesla,convertible,
K2M25QOYYPY944058,1177.06,2007,5-9??,hatchback; ,2021-3-6,user11,SAAB,convertible,
K3E7PBHMZQD422776,3915.86,2006,SEDONA,very hard struts; ,2020-1-21,user14,Kia,car,
K8Z0TU6ENFN053742,1812.08,2007,XK,great engine; ,2021-1-29,user18,Jaguar,car,
KABPXCO5NG6346564,2175.52,2020,P1,modern dashboard; ,2021-2-23,user11,McLaren,car,
KAYU2ZM1IDK808166,1842.09,2011,CAPRICE,gap; drum brake; crankcase; ,2021-6-19,user25,Chevrolet,convertible,
KBXXCK3OQ7B192491,2766.1,2015,PROMASTER CITY,modern dashboard; ,2020-11-17,user27,Ram,truck,
KDDOFMA5505536025,1135.21,2001,CR500R,unibody construction; ,2020-9-16,user05,Honda,truck,
KEJ5NNEZM57998731,1658.83,2010,NAVIGATOR,good gear; best oil pump; ,2021-3-16,user07,Lincoln,convertible,
KEJEBILOGP8152100,2758.95,2012,MP4-12C,high differential; ,2020-2-1,user26,McLaren,suv,
KFDWFBUV5X0109490,2108.79,2007,PALIO,station wagon (Also known as wagon.); ,2020-1-24,user14,FIAT,truck,
KN4X2AB146B341868,2159.91,2007,SPECTRA5,rack and pinion steering; ,2021-5-22,user25,Kia,truck,
KNYT4XAJ1KK791804,1304.72,2013,M35H,pickup; ,2020-1-12,user03,INFINITI,truck,
KQNPAEA80G5480328,4335.44,2013,BRZ,can be used as sports car; overdrive; ,2020-4-4,user27,Subaru,suv,
KRS3DYJP4LD943857,1764.73,2006,GRANSPORT,,2020-1-1,user25,Maserati,suv,
KSLB3XMCCOW534879,1748.2,2001,CL,,2020-12-11,user26,Acura,suv,
KTIZ8OU6F5U976916,1647.53,2010,SRX,front wheel drive; ,2020-4-24,user27,Cadillac,suv,
KW7MS4N3N71094103,5047.14,2008,F430,convertible; super new ignition system; ,2020-7-9,user25,Ferrari,vanMiniVan,
KZO7LZXJXNR771606,1655.83,2021,TOUAREG,drive shaft; ,2020-6-20,user03,Volkswagen,suv,
L0FICXE1E74826637,1183.28,2012,CANTER FE125,station wagon (Also known as wagon.); safe oil ring; ,2020-6-10,user26,Mitsubishi,car,
LACZ7FVB5IL005861,3936.03,2014,XKR,high differential; ,2020-3-9,user05,Jaguar,car,
LDAX8MS7ZMA980634,1187.35,2007,FREESTYLE,good piston; active safety features; ,2020-7-6,user05,Ford,vanMiniVan,
LDMZ4BXPWOE239230,3400.69,2010,ELISE,safe oil ring; small spark plug gap; ,2020-2-17,user27,Lotus,truck,
LESQWAWRV7W196089,3488.19,2006,TOWN car,active safety features; ,2020-11-23,user05,Lincoln,vanMiniVan,
LH6O7CO8LIP340892,1163.13,2007,FE140,ultra new transmission; oversteer; ,2021-3-17,user16,Mitsubishi,car,
LIQR1KMIZ00707485,7265.29,2010,WRANGLER,high differential; rear wheel drive; best suspension; ,2021-7-2,user16,Jeep,truck,
LM8UDLK41OI479349,5705.98,2004,ESPRIT,,2020-11-28,user16,Lotus,vanMiniVan,
LMLJ20KCYXP867169,3284.24,2009,ALLURE,automatic torque converter; high torque; ,2020-9-8,user27,Buick,truck,
LPMORGRY77A614138,4201.18,2010,FORTWO,high volume cylinder; best possible traction; automatic torque converter; ,2020-2-28,user26,smart,truck,
LQF5D64NCQ5461737,1271.26,2002,456 M GT,manual transmission; ,2021-4-25,user25,Ferrari,car,
LRMHWLY7067260293,2531.54,2002,COOPER,,2021-4-2,user20,MINI,convertible,
LUKTEC25L13491705,3491.52,2009,599 GTB,no redline; ,2020-4-24,roland,Ferrari,convertible,
LVJGFVH42ZP066968,1265.69,2008,DUCATO,disc brake; ,2020-10-10,user25,FIAT,suv,
LVJHQ4HMJB6101871,1706.99,2006,PHANTOM,,2020-7-5,user14,Rolls-Royce,convertible,
LW4TX2CG6JA656800,1658.83,2015,NAVIGATOR,,2021-5-23,user11,Lincoln,vanMiniVan,
M6NS6BPOK21492066,19728.29,2017,SPRINTER 2500,drum brake; ,2020-1-14,user05,Freightliner,convertible,
M7HJ4VAUP8V507732,4840.77,2002,CORNICHE,,2020-9-29,user25,Rolls-Royce,car,
M7TYCX7AHLJ750501,5272.13,2004,CTS,air filtration system; original equipment manufacturer (OEM) parts; ,2020-7-28,user14,Cadillac,car,
MBDGBO1V8RG307817,2477.55,2009,COMPASS,,2020-2-16,user07,Jeep,car,
MD0HGAJVEW8914201,1613.53,2020,SOUL,rear wheel drive; check the Monroney sticker - theer is nothing better than this vehicle; fuel injection; ,2021-6-22,user11,Kia,truck,
MDSNOZYL2ZL732848,1284.63,2006,OUTBACK,high differential; ,2020-12-29,user14,Subaru,suv,
MJB8QWUK0PM433047,1331.64,2005,GT,,2021-5-12,user03,Ford,car,
MKNBPQIJ74V430424,1812.08,2011,XK,gap; ,2021-3-12,user25,Jaguar,convertible,
MO4IRL8VERY769844,5315.01,2004,LS,normally aspirated; ,2020-7-23,user11,Lincoln,convertible,
MRL4FQOSQLE899645,4255.1,2005,PACIFICA,best suspension; ,2020-4-11,user25,Chrysler,convertible,
MRMMF0HP62P826823,4120.45,2011,CHARGER,,2020-7-11,user16,Dodge,car,
MSDXHNXN7QI172357,6612.01,2010,SEQUOIA,great rpms; ,2020-10-5,user27,Toyota,truck,
N8E3SF7HL4Q053617,1468.46,2013,SONATA,modern dashboard; ,2021-6-1,user11,Hyundai,suv,
NA4F6S1MRA6664248,1706.99,2013,PHANTOM,original equipment manufacturer (OEM) parts; ,2020-7-15,user03,Rolls-Royce,convertible,
ND00P44OT6F777455,5272.13,2012,CTS,pickup; ,2021-1-20,user14,Cadillac,convertible,
NE8WFOV66CZ904500,3245.1,2008,CABSTAR E,hatchback; ,2020-7-7,user18,Nissan,suv,
NF28EM6ENDG175285,4216.82,2005,TSURU,pickup; ,2020-11-13,user26,Nissan,car,
NGEAJQEXHL6490079,1284.63,2004,OUTBACK,disc brake; ,2020-1-24,user16,Subaru,convertible,
NS2W7Q8QFUS135331,1245.26,2012,FORTE,automatic safety features; sport utility vehicle-SUV; ,2021-4-9,user25,Kia,car,
NScarZ5CLLT322372,4893.46,2006,9-7X,good gear; ,2020-10-30,user07,SAAB,convertible,
NTUHURHPI0H639059,1895.81,2010,3 SPORT,crumple zones; ,2021-6-1,user14,MAZDA,truck,
NWVQ2W1IXSM055628,17470.57,2019,QX70,,2020-4-21,user14,INFINITI,car,
O3U8PZ7LEWO313018,1565.57,2012,MARK LT,best suspension; ,2020-10-25,user03,Lincoln,convertible,
O4SAMHWK3TM537758,5686.68,2005,FS65,wide transaxle; convertible; ,2020-7-20,user03,Freightliner,vanMiniVan,
O583JPNPRFJ444212,4410.06,2010,FORESTER,supernew catalytic converter; ,2020-1-19,user07,Subaru,truck,
O60A4VOEHXR128008,2743.31,2012,GALLARDO,sturdy side impact beams; ,2020-4-26,user03,Lamborghini,car,
O68UZR8AH8Z844182,1446.43,2012,MITO,innovative air bags; ,2020-12-2,user25,Alfa Romeo,suv,
O7G8N14WM0R109118,1177.06,2007,5-9??,coupe; coupe; ,2021-5-19,user07,SAAB,vanMiniVan,
O8OCUJH4YMC669644,4337.49,2001,INTREPID,,2020-4-18,user14,Chrysler,car,
OAFPPMDWGUH117863,1446.43,2013,MITO,automatic safety features; convertible; manual transmission; ,2021-5-1,user16,Alfa Romeo,convertible,
OBZR6DDFFCD009341,1105.09,2008,RAM 3500 TRUCK,best possible traction; ,2020-7-31,roland,Dodge,suv,
ODZ0W6TMP44331893,2997.73,2005,CONTINENTAL,high quality carburetor; ,2021-4-29,user05,Bentley,truck,
OEA0E3LOO4W743479,1272.6,2003,LAND CRUISER,,2020-5-24,user14,Toyota,vanMiniVan,
OFNSSWHOUJP894540,4707,2011,DTS,gap; ,2020-5-12,roland,Cadillac,convertible,
OHCKSZQ18XX891594,1060.62,2012,CANTER FG4X4,high torque; ,2020-7-30,user14,Mitsubishi,car,
OLF4GTGBOPG333827,4190.33,2003,E-250 ECONOLINE,high quality carburetor; sturdy rear axle assembly; ,2021-3-3,user25,Ford,truck,
OO1YC73Q4SY467607,6060.07,2009,VERACRUZ,high quality carburetor; active safety features; ,2021-4-21,user07,Hyundai,suv,
OP7N2PZBA4C241759,2668.09,2007,LACROSSE,all passive safety features; ,2021-4-18,user09,Buick,car,
ORHEJZV7OOL232179,4789.06,2006,EXIGE,station wagon (Also known as wagon.); ,2021-6-1,user03,Lotus,truck,
ORU7310Z7TU675976,4325.62,2013,ECONOLINE vanMiniVan,front wheel drive; ,2020-7-23,user25,Ford,car,
OVBB31XUCCJ534771,1706.99,2010,PHANTOM,power train; ,2021-2-20,user03,Rolls-Royce,car,
P17AFMQE3BI177849,5763.92,2013,SANTA FE XL,ultra new transmission; ,2020-5-16,user18,Hyundai,vanMiniVan,
P1RZOQHCOAP558002,1575.6,2009,TAURUS X,ultra new transmission; ,2020-3-8,user16,Ford,vanMiniVan,
P4QVR1UU2HK859570,1184.65,2013,XV,,2020-3-13,user20,Subaru,suv,
P724MZX4MT1276309,2062.89,2007,QUATTROPORTE,Automotive Service Excellence (ASE); ,2020-3-1,user09,Maserati,convertible,
PAUEVS4UQTM165084,5917.97,2013,Q3,modern dashboard; ,2020-4-12,user03,Audi,car,
PF6WY7KDOR8663002,2835.33,2003,GOLF,fuel injection; ,2021-7-3,roland,Volkswagen,car,
PHC3C1O8R1Q659241,1763.04,2012,TUNDRA,very hard struts; front wheel drive; oversteer; ,2020-5-4,user27,Toyota,truck,
PKYOLPHA18P242940,1177.06,2008,5-9??,,2021-2-25,user27,SAAB,suv,
PKZKDPC20DX722828,4789.06,2006,EXIGE,,2020-7-7,roland,Lotus,convertible,
PPC2Q3TT2DU845732,3400.69,2009,ELISE,detail; ,2020-4-9,user27,Lotus,convertible,
PPFD88BR0K2892279,1324.88,2003,RIO,hydraulic brakes; ,2020-4-15,user27,Kia,suv,
PSTBCM0C2MV291539,2489.11,2001,PARK AVENUE,ultra new transmission; ,2020-5-28,user25,Buick,suv,
PSUTDDZWZDP014734,1706.99,2011,PHANTOM,sturdy rear axle assembly; ,2020-6-2,user20,Rolls-Royce,suv,
PTTIH4HLA8I333807,1085.89,2007,ARNAGE,rack and pinion steering; ,2020-12-21,roland,Bentley,car,
PUMDW0JUESZ514707,3284.24,2008,ALLURE,sturdy rear axle assembly; broad wheelbase; ,2020-8-2,user18,Buick,convertible,
PW70TS0DUFN828484,1760.67,2003,C320,,2020-1-14,user25,Mercedes-Benz,car,
Q04FS5KM3OG901738,2062.89,2009,QUATTROPORTE,,2021-1-9,user09,Maserati,truck,
Q6CNI13ED0C199030,3712.29,2013,ATS,great rpms; ,2020-7-23,user20,Cadillac,truck,
QAS5AVWTM6E601144,3482.96,2001,TIBURON,station wagon (Also known as wagon.); ,2021-6-29,user27,Hyundai,truck,
QCAV3QS7EWD618783,2268.57,2013,ENCORE,superturbocharger; ,2021-4-1,user07,Buick,suv,
QCOWM4RH6IR775623,2282.27,2016,428I XDRIVE GRAN COUPE,small spark plug gap; ,2021-2-18,user11,BMW,vanMiniVan,
QE1021R78T0365667,1957.22,2011,Q5,,2020-6-18,user05,Audi,vanMiniVan,
QI80NK13N12893077,2960.28,2010,DAKOTA,drum brake; ,2021-2-13,user25,Ram,suv,
QISITLRQ5WH413699,1291.85,2009,GENESIS,sturdy rear axle assembly; ,2021-2-19,user16,Hyundai,car,
QJSZBIU41RZ000557,1966.73,2005,BUSINESS CLASS M2,good gear; ,2021-6-2,user09,Freightliner,vanMiniVan,
QN388KU6HTL416435,2654.48,2019,S,ultra new transmission; unibody construction; ,2020-5-10,user16,Tesla,convertible,
QT6DE3TU16Q738364,1565.57,2011,MARK LT,Automotive Service Excellence (ASE); hydraulic brakes; ,2020-12-16,user11,Lincoln,car,
QWW8Y55NYTR063884,1721.59,2015,X,,2020-11-24,user07,Tesla,car,
QWYEUSHQPNE215410,4488.9,2010,QX56,sturdy rear axle assembly; hatchback; ,2020-7-2,user26,INFINITI,vanMiniVan,
R3YIF8UZ4P1070425,2500,2010,CIRRUS,best possible traction; ,2020-1-10,user25,Chrysler,suv,
R4EQ76G1HHV776360,1212.87,2005,COURIER,great rpms; ,2021-2-2,user09,Ford,truck,
R60F6EU85VY130194,4802.64,2004,LESABRE,wide cam; good gear; ,2021-6-1,user05,Buick,car,
R72N7L114R7898065,1889.82,2009,STS,super new ignition system; ,2021-1-7,user25,Cadillac,convertible,
R8UHBMX4TQI234223,4324.44,2012,RAM,,2020-3-7,user16,Ram,suv,
RAGZ5GF7O8T913064,1964.74,2013,MX-5 MIATA,automatic torque converter; anti-lock brake system (ABS); ,2021-6-2,user09,MAZDA,vanMiniVan,
RCWIFAWFT3E015306,1224.71,2003,C5500 TOPKICK,active safety features; ,2020-6-16,user09,GMC,truck,
RF2BB0LOILQ809554,2810.44,2009,G37,best suspension; ,2020-1-23,user05,INFINITI,car,
RHVJT3TXHWL819894,1706.99,2008,PHANTOM,high differential; ,2020-11-6,user27,Rolls-Royce,suv,
RLXG5XQRAQ3165459,1175.9,2007,TITAN,hydraulic brakes; ,2020-1-25,user26,Nissan,convertible,
RMRQFRIEC25214612,2225.91,2004,ESCALADE ESV,Automotive Service Excellence (ASE); ,2020-2-7,user07,Cadillac,car,
RMX0AE4LYYW896673,4201.18,2019,FORTWO,autotachometer; ,2020-3-7,user09,smart,convertible,
RNH1F5LU2AW886758,4873.55,2004,ACCENT,fuel injection; front axle assembly; ,2020-4-18,user16,Hyundai,suv,
RU32GUAPYSR767349,4593.86,2013,MITO,front wheel drive; ,2020-10-25,user07,Alfa Romeo,truck,
S0IF4QEGMQI832765,1026.96,2003,MONTERO,pickup; ,2020-8-6,user05,Mitsubishi,suv,
S2N3CMXWZPV810214,2051,2009,X5,safe oil ring; ,2021-6-1,user20,BMW,suv,
S4TI4IX70JJ322540,2531.54,2012,COOPER,wide chassis; ,2021-6-28,user14,MINI,vanMiniVan,
S5263SMBZPG600452,3089.32,2004,TJ,great engine; ,2020-1-3,user20,Jeep,convertible,
S5MQN63PZL6857813,14427.84,2004,CORONADO,coupe; ,2021-1-16,user14,Freightliner,convertible,
SC4XXMXCD3O314777,1501.48,2007,PATRIOT,no understeer; ,2020-9-19,user20,Jeep,vanMiniVan,
SDBQO6SS2H8788376,1291.57,2008,CSX,great rpms; can be used as sports car; ,2021-3-9,user20,Acura,car,
SHN7X1KFP65647255,2784.96,2010,VERACRUZ,manual transmission; ,2020-11-3,user07,Hyundai,vanMiniVan,
SLW1XG4GWUM246789,2773.96,2007,RAM 3500,ultra new transmission; sport utility vehicle-SUV; strong muffler; ,2020-11-13,user14,Dodge,car,
SSK6RJETTAY507275,1316.1,2012,C70,automatic safety features; good piston; rack and pinion steering; ,2020-1-22,user20,Volvo,suv,
SSS7P1GXYA6831681,3972.65,2013,GHOST,,2021-5-5,user20,Rolls-Royce,suv,
SYK3OZKA6FN066098,9551.86,2010,TRIBECA,super new ignition system; ,2021-3-13,user05,Subaru,suv,
T0QADA6YOL4031160,5065.48,2007,MX-5 MIATA,sport utility vehicle-SUV; ,2021-6-12,user03,MAZDA,truck,
T24YYPUH8J8042832,7974.91,2006,AZERA,rear wheel drive; automatic safety features; ,2021-3-31,user07,Hyundai,truck,
T3LJKVCQKWT790170,10932.21,2010,DBS,gap; high quality carburetor; ,2020-12-20,user03,Aston Martin,car,
TEYEM2FW6ZU902939,2165.35,2004,ESCALADE EXT,superturbocharger; ,2021-6-11,user14,Cadillac,car,
TFRBNINRQHD994300,5584.54,2007,YARIS,power train; ,2020-4-19,user14,Toyota,vanMiniVan,
TGKSWOGJI2H650745,3135.15,2002,ESPRIT,super new ignition system; ,2020-1-27,user03,Lotus,vanMiniVan,
TIGCC0J14W1049941,3239.11,2020,C-MAX,innovative air bags; ,2020-6-3,user20,Ford,vanMiniVan,
TL4REEE1KVU236686,1102.12,2013,MKS,automatic valves; ,2020-8-8,user27,Lincoln,car,
TN71ZRAXPD7832958,1213.13,2008,8C,wide chassis; ,2020-5-7,user27,Alfa Romeo,convertible,
TO6RWDMW814286852,5855.6,2012,MP4-12C,automatic torque converter; no understeer; ,2020-1-18,roland,McLaren,truck,
TOHM82154DP914803,3990.14,2012,YUKON XL 2500,gap; Automotive Service Excellence (ASE); ,2021-3-21,user26,GMC,suv,
TPWVCLGW5SF975070,8939.26,2018,PANAMERA,overdrive; ,2021-6-18,user09,Porsche,truck,
TVKSQ24CI8Q683260,2758.95,2012,MP4-12C,modern dashboard; ,2021-5-29,user25,McLaren,car,
TY6ELGLPBTV020931,2062.89,2010,QUATTROPORTE,engine displacement; ,2020-6-30,user27,Maserati,convertible,
U2XIPWQ4U2Q518809,4245.12,2005,SLR MCLAREN,anti-lock brake system (ABS); ,2020-4-9,user14,Mercedes-Benz,car,
U3Q7P5C8GZP868702,1863.84,2012,370Z,automatic safety features; ,2021-1-12,user03,Nissan,suv,
U3Z8TODSG28826809,1966.73,2011,BUSINESS CLASS M2,wide cam; convertible; check the Monroney sticker - theer is nothing better than this vehicle; ,2021-2-20,user05,Freightliner,suv,
U630YUK0F2X877887,1988.06,2013,XFR-S,hatchback; wide chassis; ,2020-6-28,user07,Jaguar,convertible,
UB0FCRJ4Q31126837,3936.03,2002,XKR,,2021-6-16,user26,Jaguar,suv,
UBR5KSD76ZB411512,2429.96,2008,LR3,,2020-12-15,user11,Land Rover,truck,
UDGMKMHR25C842616,2876,2012,HS250H,,2020-12-12,roland,Lexus,car,
UE021615KMB218122,1528.68,2007,RANGE ROVER SPORT,very hard struts; best radiator; ,2021-6-21,user18,Land Rover,convertible,
UEJUQU101MB418637,3001.54,2009,XC90,front axle assembly; normally aspirated; ,2020-7-29,user11,Volvo,convertible,
UF6A7D3BENH287178,4688.88,2017,S,minivanMiniVan; safe oil ring; ,2021-3-23,user14,Tesla,truck,
UFZBV43FAC2764534,2743.31,2008,GALLARDO,broad wheelbase; ,2020-4-27,roland,Lamborghini,vanMiniVan,
UHC76PD8DA6169438,2223.32,2010,RANGE ROVER SPORT,sturdy rear axle assembly; coupe; ,2020-7-12,user20,Land Rover,vanMiniVan,
UHR044A6RAT399029,7788.24,2021,CASCADIA,front wheel drive; ,2020-7-16,user07,Freightliner,suv,
UM0NVYDRPNQ372679,5138.38,2001,DIABLO,Automotive Service Excellence (ASE); ,2021-6-21,user09,Lamborghini,vanMiniVan,
UNHJCJVVT0L007357,1131.87,2012,MKZ,air filtration system; ,2020-1-17,user18,Lincoln,suv,
URGQRLDWJAO598363,2168.4,2001,FC80,broad wheelbase; ,2020-11-29,user27,Freightliner,suv,
URH3DGEQQ7S513356,3939,2008,A3 QUATTRO,broad wheelbase; broad wheelbase; ,2020-5-11,user05,Audi,truck,
UUPC35QW7DS635068,4680.56,2008,R1200GS,automatic torque converter; ,2020-7-8,user07,BMW,suv,
V34AR0KQFXB030143,2654.27,2006,S80,,2020-7-3,user20,Volvo,vanMiniVan,
V5NULLM2X1M103960,11058.52,2021,AVENTADOR,,2020-7-15,roland,Lamborghini,truck,
V7RRXZF3UDD625897,2758.95,2017,MP4-12C,high quality carburetor; ,2021-2-15,user27,McLaren,suv,
VGE7R67HBNW773708,4190.23,2002,S8,best sedan; sturdy side impact beams; ,2021-5-16,user09,Audi,convertible,
VHN8VKHSZSO282046,2758.95,2012,MP4-12C,automatic torque converter; active safety features; ultra new transmission; ,2021-4-23,user26,McLaren,car,
VLRKLTIXYIZ273737,1721.59,2015,X,wide chassis; very hard struts; ,2021-3-26,user14,Tesla,suv,
VOO8ABE46Z0963128,2364.08,2009,RONDO,high quality carburetor; ,2021-6-17,user07,Kia,suv,
VOQ56SWYWJB706872,1057.12,2005,CABRIO,engine displacement; ,2020-4-9,user11,smart,suv,
VU1M5IDDL6S091256,3135.15,2002,ESPRIT,,2020-5-30,user16,Lotus,convertible,
VX1PVFHZBMX335341,1209.29,2016,550I,,2020-1-17,user05,BMW,convertible,
W1RYVGXFD68971984,3972.5,2012,TOWN & COUNTRY,great rpms; ,2020-5-6,user16,Chrysler,suv,
W2VUHN4XNA2086153,1964.74,2006,MX-5 MIATA,air filtration system; small spark plug gap; hatchback; ,2020-4-9,user18,MAZDA,suv,
WAKUE2I52W0243711,3998.31,2006,BAJA,,2020-5-19,user16,Subaru,truck,
WIXBCOXFFO3054405,2482.68,2009,CALIFORNIA,modern dashboard; ,2021-3-19,user07,Ferrari,car,
WO62TPHPUNV545044,4563.49,2007,SL550,drive shaft; ,2020-1-4,user03,Mercedes-Benz,truck,
WQBEI8L8OTJ787811,3543.33,2014,4C,convertible; ,2020-9-8,user03,Alfa Romeo,vanMiniVan,
WRJTUEFBEKL053792,14079.22,2018,WRX,Automotive Service Excellence (ASE); ,2020-9-24,user16,Subaru,truck,
WW18EWD32UW766155,3077.71,2011,BOXSTER,,2020-9-2,user26,Porsche,suv,
WXXT4CJXT8X866335,2089.91,2019,RANGE ROVER EVOQUE,check the Monroney sticker - theer is nothing better than this vehicle; ,2020-11-22,user25,Land Rover,car,
WZLYDQJPVXX172107,3972.65,2010,GHOST,safe oil ring; gap; supernew catalytic converter; ,2020-11-17,user27,Rolls-Royce,car,
X20OKJA25ZI851267,2452.04,2010,612 SCAGLIETTI,great engine; power train; ,2020-11-16,user11,Ferrari,suv,
X7WRF6GJKRO032058,1748.2,2001,CL,very hard struts; ,2020-1-28,user18,Acura,car,
XFN55MCIYNY954918,3804.27,2006,XJR,small spark plug gap; high differential; sport utility vehicle-SUV; ,2020-12-13,user26,Jaguar,truck,
XG6TUSMRKJ7859790,2080.07,2009,S550,good gear; no understeer; ,2020-11-20,user09,Mercedes-Benz,suv,
XKOR6FN4NB0771721,5218.62,2017,DISCOVERY,can be used as sports car; ,2020-1-24,user25,Land Rover,convertible,
XLE7HGMPN41742434,2531.54,2011,COOPER,no understeer; ,2020-10-11,user26,MINI,vanMiniVan,
XNCXSM3JPVX095298,1251.22,2020,ALLROAD,,2020-4-2,user26,Audi,vanMiniVan,
XQN1UDCTS1L283228,2654.48,2013,S,high differential; ,2020-1-5,user20,Tesla,suv,
XTL7REP4G5A986109,4101.38,2006,XJ8,crankcase; gap; sturdy side impact beams; ,2021-3-22,user14,Jaguar,truck,
XW26GD4VYPB194891,2531.54,2005,COOPER,,2020-7-8,user03,MINI,vanMiniVan,
XZH6HV3YNEO902234,1900.49,2008,ATOS,gap; station wagon (Also known as wagon.); ,2020-12-11,user16,Dodge,convertible,
Y3YFDYEUPJ2715198,3704.7,2005,MURCIELAGO,drive shaft; no understeer; ,2020-8-30,user03,Lamborghini,vanMiniVan,
Y80MGSI0T6F866229,1742.76,2011,CBR1000RR ABS,great engine; ,2020-11-21,user16,Honda,car,
Y8C5IT8AQ05184927,4707,2010,DTS,sturdy side impact beams; ,2021-6-9,user26,Cadillac,truck,
Y8H36PV2KE7172895,5733.81,2005,AMANTI,fuel injection; ,2021-1-21,roland,Kia,suv,
Y8Z0KNDQWL2566444,1104.39,2008,FE125,wide transaxle; high torque; front wheel drive; ,2020-5-16,user11,Mitsubishi,vanMiniVan,
YAZCSXVG8FR318362,7694.5,2004,COUPE,overdrive; small spark plug gap; all passive safety features; ,2020-9-19,user20,Maserati,suv,
YBD4KM44KTR488107,5138.38,2001,DIABLO,,2020-8-2,user25,Lamborghini,vanMiniVan,
YDUVE4Y7TY7392605,1706.99,2007,PHANTOM,superturbocharger; ,2020-8-4,user11,Rolls-Royce,car,
YH26TJ504TO241467,1565.41,2013,FX50,,2020-8-18,user09,INFINITI,car,
YHXRVAZZU61082434,2429.96,2007,LR3,,2020-4-22,user25,Land Rover,suv,
YJ3Y7H3KJRI908228,4789.06,2007,EXIGE,front axle assembly; ,2020-11-25,user14,Lotus,suv,
YK5IEXQC53O490199,2654.48,2021,S,original equipment manufacturer (OEM) parts; ,2020-12-7,user16,Tesla,car,
YOFF7JGYY7O418558,3010.32,2008,MDX,autotachometer; ,2021-4-28,user11,Acura,suv,
YQKTZSBESHS704350,1806.57,2008,GS350,safe oil ring; ultra new transmission; ,2021-3-17,user25,Lexus,vanMiniVan,
YR0BYZ2LKGR405349,3915.86,2011,SEDONA,high block; ,2020-2-13,roland,Kia,vanMiniVan,
